Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
EleSafari-Amer,ILU_EleSafari,5.0 of 5 bubbles,Jan 2023 • Friends,Best combination of elephant experience and city tour,"Namaste GrandTour47369075546

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ashleyL,5.0 of 5 bubbles,Jan 2023 • Solo,"Lovely experience, a whale/elephant of a time 😁😁","Namaste GrandTour47369075546

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ILU_EleSafari,5.0 of 5 bubbles,Jan 2023 • Friends,Second visit at EleSafari ,If you are in Jaipur and wish to be up personal and lose with the elephants in an ethical way then elesafari is the best place.The elephants there are treated so humanely with affection. Moreover every elephant has its own caretaker who takes care for them. It feels so satisfying that money which you pay goes for the welfare of these gentle giants. Also they provide city tours which we booked that can be combined with the elephant experience and it’s totally worth it and also saves a lot of time.Amazing time!,0.9726,5
EleSafari-Amer,Nico H,5.0 of 5 bubbles,Jan 2023 • Couples,Worth every penny,"Namaste Explore42645409906

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ILU_EleSafari,5.0 of 5 bubbles,Jan 2023 • Friends,Highly Recommend Elesafari,"Namaste Explore42645409906

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,Joshuatravels,5.0 of 5 bubbles,Jan 2023 • Friends,We had an amazing Jaipur tour before meeting the lovely elephants of elesafari,"It was a lovely experience with Tara, the Elephant I interacted with. The staff are also very kind and helpful, all in all the best experience I could imagine.The driver for the Jaipur trip was very nice as well. He was quiet, but after the hustle and bustle of the tour, that was appreciated 😁",0.9388,5
EleSafari-Amer,ILU_EleSafari,5.0 of 5 bubbles,Jan 2023 • Friends,Memories of a lifetime ,"Namaste Nico H

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,MohTravles,5.0 of 5 bubbles,Jan 2023 • Friends,Unrealistic experience and amazing tour of Jaipur.. Five stars are short.. elesafari deserves 10 stars,"Namaste Nico H

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ILU_EleSafari,5.0 of 5 bubbles,Jan 2023 • Family,Awesome experience ,This was my second visit to this amazing place. Last time I was here in 2019 and we enjoyed so much that we had to be back here and this time I brought couple of my friends too. Being there brought back so many wonderful memories from my last visit. Wish I could come back here again and again,0.9557,5
EleSafari-Amer,TobyZ,,,,"Namaste j0shuatravels

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ILU_EleSafari,,,,"Namaste j0shuatravels

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,Lorenzo,,,,My wife and I booked elesafari for an elephant interaction program and Pink city tour which was totally worth every penny. The tour itinerary was very well designed and covered all major attractions. Also the experience with our elephant payal was so surreal. Highly recommend this to everyone especially animal lovers.,0.9205,5
EleSafari-Amer,ILU_EleSafari,,,,"Namaste Mohammad H

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,Nadine,,,,"Namaste Mohammad H

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU
",0.9921,5
EleSafari-Amer,ILU_EleSafari,,,,I would just love to add some more positive words for elesafari in addition to these all amazing reviews. We had a memorable tome with our elephant Tara.Highly recommended experience in Jaipur,0.9286,5
EleSafari-Amer,Amannyk,,,,"Thanks so much for your feedback  Navigator68638861190!

It makes our day hearing about how much our customers love our elephant interaction program and the great service they’ve received from our EleSafari team. 
Tara is adorable and we are glad that you had a great time with her.

",0.9712,5
EleSafari-Amer,ILU_EleSafari,,,,"Thanks so much for your feedback  Navigator68638861190!

It makes our day hearing about how much our customers love our elephant interaction program and the great service they’ve received from our EleSafari team. 
Tara is adorable and we are glad that you had a great time with her.

",0.9712,5
EleSafari-Amer,Greg T,,,,We were a group of four friends and booked a day tour of Jaipur with the elephant interaction program. We were provided a private SUV for the day tour and the pick up was on time. The car was clean and the driver was too polite. We started early morning so that we could cover most of the sightseeing along with elesafari experience as we had only one day and thanks to the team the mission was accomplished. The experience at elesafari with the elephants was also an amazing one where we interacted with them so closely. It was so heart warming to see that elephants are looked after very well and are treated with so much love and affection.We found plenty other companies bu are glad that we went on with elesafari which gave us tonnes of memories to cherish for life.P.S. Book directly with the owner ILU rather than depending on your driver's ou tour guides.,0.9871,5
EleSafari-Amer,ILU_EleSafari,,,,"Namaste Chand K

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU",0.9921,5
,,,,,"Namaste Chand K

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU",0.9921,5
,,,,,"What an amazing afternoon spent at elesafari with the magnificent elephants and their lovely caretakers. Do not have a second thought , Just book with them and I'm sure you'll have memories for time",0.93,5
,,,,,"Namaste Nadeem k

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU",0.9921,5
,,,,,"Namaste Nadeem k

Greetings from EleSafari!

Thank you for your positive comments. I greatly appreciate that you took the time to write such a positive review. I am glad to hear that you enjoyed your time at our park as your satisfaction is our main priority. It was a pleasure to have you as our guest. We hope to see you again soon.

Thank you again!
Best Regards,
ILU",0.9921,5
,,,,,I booked the elephant program along with the day tour of Jaipur and it was an awesome experience. Almost all the major sites were covered in a single day plus a visit to the elesafari farm. Our driver Mr. Khan was simply amazing had answer to each and every silly query of ours. The time spent at the farm was so unrealistic where we pampered such giants like a kid. Overall a must to do activity in Jaipur and also a better option for sightseeing tour of Jaipur.,0.9246,5
