Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Colva_Beach-Colva_South,Dev-Shiv on a Trip,4.0 of 5 bubbles,Apr 2019 • Family,Awesome clean Beach !,"Beautiful clean beach that is connected to Benaulim Beach. Lot of activities like para sailing , boat rides, water scooters, etc. Turns into a fair every evening when hundreds of tourists flock to the beach. Nice visit !",0.9259,5
Fontainhas-Panjim_North,Wandering Slipper,5.0 of 5 bubbles,Feb 2023,A glimpse into the past,"Lovely to stroll through the windy little lanes that are supposed to be traffic free, but let’s remember this is India, and admire the architecture from bygone eras. Great to see that quite a few of these gems are in the midst of rehabilitation.",0.9366,5
Fontainhas-Panjim_North,foodeatzers,5.0 of 5 bubbles,Dec 2022 • Friends,Old Portuguese houses in Goa,It’s a residential area where people stay in Portuguese styled houses. It’s a great Portuguese architecture.One should visit this place!,0.6588,5
Fontainhas-Panjim_North,Nihal,5.0 of 5 bubbles,Dec 2022,Nice cultural walk,"interesting place to walk, beautiful colours of the houses, Joseph's bar is right around the corner.",0.765,5
Fontainhas-Panjim_North,Sanjay B,5.0 of 5 bubbles,Dec 2022 • Family,Fontanas a walk through memory lanes amidst Churches and Latin homes,We took the old Goa (with Nora) and Fontanas (with Vaishnavi) The walking tour was well organised and informative with contextual references to the colonial past. It was detailed exposition to certain aspects of the Church architecture interspersed with local artists inputs. The shift of the admin to Panjim and the rise of the settlement there including the Latin style houses added to our understanding. It was an enriching day for us in Goa.,0.4939,4
Fontainhas-Panjim_North,pratyush raj,3.0 of 5 bubbles,Nov 2022 • Couples,Dissapointed by locals,It looks beautiful to see.. till residents start shouting on visitors for clicking pics... Highly illogical... Advice for residents to colour their homes in one colour... People will stop coming... Problem solved..Very bad behaviour by locals,-0.5423,1
Fontainhas-Panjim_North,BJtravellernature,3.0 of 5 bubbles,Oct 2022 • Family,Go if you have enough time,Pictures looks great there but dont think it is worth it as there is nothing to see. Just if you have time while visiting panjim you can go just for pictures. But if you are a person who has seen Italy's Burrano no point in going there and wasting time.,-0.3506,2
Fontainhas-Panjim_North,Perfect J,1.0 of 5 bubbles,Oct 2022 • Couples,Waste of time,what is there exactly to watch or experience.It's complete waste of time.Directly go to north Goa instead or visit the famous temple in that locality.,-0.4215,2
Fontainhas-Panjim_North,AGK,1.0 of 5 bubbles,Aug 2022 • Friends,Go there to get yelled at on the streets,We had gone to Panjim and specifically to the place to see how beautiful it is and to get some pictures as memories. The residents seem to be irritated with the fact that their house is being used as a prop for pictures. They yell at the tourists unceremoniously on the street. We did not like their behaviour. It’s better to avoid this place for the peace of mind.,0.6111,5
Fontainhas-Panjim_North,Ankita N,4.0 of 5 bubbles,Jul 2022 • Solo,Photoshopped pictures,"The pictures of fontainhas online are definitely old or photoshopped as the buildings have faded and look nondescript. It is a heritage site and has nice churches and restaurents, splendid architecture. Today I visited this place and they looked just like any other old buildings.",0.8957,5
Fontainhas-Panjim_North,Maneesh2700,4.0 of 5 bubbles,Jun 2022,"Fontainhas, Goa -- Worth a Visit","We found it very interesting, the place is colorful and unique but the number of houses and streets are very few so you may end up feeling like this isn't enough ... Overall a good one time visit",0.8833,5
Fontainhas-Panjim_North,Geeta M,4.0 of 5 bubbles,Feb 2022,Old worlde Latin charm,"Fontainhas, Goa's Latin Quarter, is a quaint, beautiful part of Panjim city.  Its lanes are flanked by vibrant, colourful Portuguese style villas with wrought iron balconies.  They are remnants of Portuguese colonial times.  The names of the lanes have links to important dates, eg.  Rua 31 de Janeira (31st January Road) is named after the day when Portugal got independence from Spain on January 31, 1640.  It is best to explore Fontainhas on foot, seeing rows of colourful houses and cottages, quaint bakeries, cafes  and art galleries dotting the area.  Some of the must visit spots in Fontainhas are St Sebastian Chapel, Afonso Guest House, Velha Goa Galleria (for hand painted azulejo tiles and ceramics), Peacock Steps, Joseph's Bar, Maruti Temple atop Altinho Hill.   Some of the famous places to eat in Fontainhas are Viva Panjim and Verandah Panjim Inn.",0.9477,5
Fontainhas-Panjim_North,Kedar,4.0 of 5 bubbles,Mar 2022,Go there to have beautiful pic :),Old Portugal charm heritage well preserved.Vibrant colors. Make sure you park your vehicle(if applicable) and walk in the lanes.,0.7269,5
Fontainhas-Panjim_North,Debabrata G,5.0 of 5 bubbles,Feb 2022,Different Experience,We had a few hours before heading out to the airport at Goa today. Fontainhas was highly recommended by a friend of ours. Truly nice setting - the houses and eateries very well maintained. I am told that they have been repainting the houses after every monsoon. There were a couple of really nice places to eat. A couple of ice cream parlours. The Gitanjali gallery was closed for some reason today - so we missed it. There is a walk which is organised - starts at 10 am and at 3:30 pm. Worth a visit.,0.9309,5
Fontainhas-Panjim_North,MM0311,3.0 of 5 bubbles,Dec 2021 • Couples,Overhyped.. Visit only if in Panjim ,"We drove for an hour from Benaulim to Panjim to see Fontainhas and were disappointed. Its just a few streets with coloured houses - maybe if we had taken a conducted tour, we would have found it better, but as is, it was a waste of our time. Its also overrun by tourists taking pictures which is quite annoying. If you are in Panjim you can visit, otherwise dont bother. ",-0.738,1
Fontainhas-Panjim_North,Mamata,5.0 of 5 bubbles,Jan 2022 • Couples,Old world Portugal charm,"Fontainhas is the beautiful quite part of Panjim city which has very old houses and amazing Portuguese architecture samples which are still well maintained and occupied by families . It is right behind the famous Immaculate conception church . You can cover this part on foot. Please ensure that thé neighborhood is not disturbed due to your travel excitements. Kindly respect the privacy of residents. You will see beautiful cafes , decked up balconies , flourished bogan velia and other plants.  The balconies and entrances are so amazing and you will see old models of fans , windows adding incredibly to the overall old world charm . Every house is different in looks. You should be able to find a parking space for your car or bikes in neighbouring lanes. It’s best to walk this area on foot so you can observe well",0.9911,5
Fontainhas-Panjim_North,Suyash T,3.0 of 5 bubbles,Dec 2021 • Family,Travel sensibly,This used to be a beautiful place especially for photography and videos. But nowadays the residents are not very friendly and don’t allow cooking  photos and videos out side their walls. The bright coloured  walls give you an European experience but unfortunately you can’t shoot photos or videos wherever you like.Even though it’s a holiday destination and most people consider Goa and Panjim as vacation places. And the tourism industry is main source of income. I think people need to be sensible travellers if you are causing nuisance to residents they will be less friendly eventually.,-0.3683,2
Fontainhas-Panjim_North,deepak_misra,4.0 of 5 bubbles,Dec 2021,See if you are in Panaji,This is a must see location if you are in Panaji. However this is not worth coming from far just to see this place. It might be better to take a curated tour with a guide else you will get saturated in a short time just seeing buildings. Buildings are very quaint.  Another alternative is to buy a map for that area and just walk up and down and see the buildings. This will take less than an hour.Remember that afternoons are terribly hot. However there are sufficient cafes and eating places around,-0.3326,2
Fontainhas-Panjim_North,Cia Fernandes,5.0 of 5 bubbles,Oct 2021 • Friends,Frozen in time! ,"A must visit place when in Panjim! The area is Peaceful, delightfully colourful, clean and green! A stroll through these buildings is sure to take you back in time. There are some very interesting and well designed restaurants, bars and cafe's in the area for when you get hungry and wanna hang around a little more!",0.9526,5
Fontainhas-Panjim_North,Natalie1204,5.0 of 5 bubbles,Oct 2021 • Solo,"For those who love art, history and life itself","This beautiful LatinQuarter was built in the 18th century in the capital city of #Panjim and lies on the banks of the OuremCreek This #WorldHeritageSite is known for its narrow, winding streets and lanes, quaint #Portuguese style houses with red-tiled roofs. It’s interesting that many of the PortugueseHouses have either a rooster or a solider  on the roof. Charming cafes, beautiful homes, an art gallery, boutique heritage hotels, artefacts are what you’ll find here. You can get a guide who will be able to tell you the history of all the famous buildings or ramble around on your own and grab a coffee at one of the little cafés. This quarter is a history and/or ArtLovers dream. It is a delight for a photographer too",0.9545,5
Fontainhas-Panjim_North,Sanchith Bhoopalam,5.0 of 5 bubbles,Oct 2021 • Family,The Other side of Goa ‘Fontainhas’,"Hello all I’m Sanchith Bhoopalam 11 yrs old,What do we all think when we hear goa, most of us will think about parties, beaches etc But there is another side of Gaa too, Which I visited with my family ‘ Fontainhas ‘ Here goes my trip,We were in Mysore before we went to Goa, We flied to Goa because it was a lot faster and more comfy than going in a car or a train.Once we reached Goa we were shocked by seeing the crowd, we literally took 1 hour to go from the airport to our hotel while going to our hotel which was in fontainhas we had lunch in sher-e-punjab the food there was amazing ! I recommend you to go there. Once we reached our hotel, Panjim Inn, we went had some rest then we went to a heritage tour by make it happen they really made it happen we had a blast with them, I enjoyed the history which they told to us and then we went back to our hotel and rested for a while and then we again went to a food tour by make it happen which was also amazing we had to go to 5 restaurants but we were full and we only went to 4 restaurants all of them were really good. The next morning I went to a e- cycle tour in dona paula by b-live which was wonderful the e-bike was like riding a scooter, Then we just relaxed for some time and then went to north-goa this trip was amazing I recommend you to at least visit fontainhas, if you can stay there just go and stay there ! Now if someone talks about goa fontainhas also comes in my mind !",0.9937,5
