Unnamed: 0,City,Attraction,Summarised Review,Compound Sentiment,Normalised Sentiment,Mean Rating
75,New_Delhi_National_Capital_Territory_of_Delhi,Buzzaria_Dukaan,"every Thursday there is the Thursday thing... where you get to meet very interesting, dedicated individuals who tell their story of failures and success in a very congenial, friendly and warm environment.",0.9072,5,4.85
76,New_Delhi_National_Capital_Territory_of_Delhi,Aheli_Spa_The_Roseate,I would like to thank you for your kind words of appreciation for our spa and staff service .,0.8934,5,4.97
77,New_Delhi_National_Capital_Territory_of_Delhi,Old_Delhi_Bazaar_Walk_Haveli_Visit,"if you want to experience Old Delhi in an authentic yet manageable way, book with them . by the end, you really get a sense of the amazing community in old Delhi .",0.6249,5,5.0
78,New_Delhi_National_Capital_Territory_of_Delhi,Driver_India_Private_Tours,"driver was very safe, nice and took us to the best places to visit where tour guides were waiting there to teach us about the incredibly rich culture of this magnificent country . we'll definitely come back to you next time we come to Delhi .",0.9709,5,4.95
79,New_Delhi_National_Capital_Territory_of_Delhi,Kuber_Tours,"it is important to us that our guests feel in good hands and looked after from the first to the last day . once we traveled with him, we enjoyed his calm and safe way of driving - we felt so secure even in crazy Indian traffic .",0.9172,5,5.0
80,New_Delhi_National_Capital_Territory_of_Delhi,WanderOn,"Divyansh (the co-captain) put up with the shenanigans and drama . the team provided amazing captains who are professionals, well equipped, cheerful and accomodating .",0.8555,5,4.93
81,New_Delhi_National_Capital_Territory_of_Delhi,Tony_Bike_Centre,i was planning my ladakh bike trip from last 4 years . i got to know about Tony Bike Center and i called Mala Mam . she explained me all details about the tour on the phone .,0.0,3,4.76
82,New_Delhi_National_Capital_Territory_of_Delhi,Auraveda_Panchakarma_Centre,Thank you so much for taking the time to leave us this amazing review . & We Hope that you can also recommend our service to your friends as well .,0.9403,5,4.8
83,New_Delhi_National_Capital_Territory_of_Delhi,Tirupati_Cabs,we look forward to the pleasure of your continued visits and assure you of the best services again .,0.8834,5,4.97
0,Ujjain_Ujjain_District_Madhya_Pradesh,Shree_Mahakaleshwar_Temple,ujjain is the place to visit for the devotees of lord Shiva . Mahakal is the main highlight of the place .,0.4404,4,4.67
1,Ujjain_Ujjain_District_Madhya_Pradesh,Harsiddhi_Temple,"one of the 18 shakthipeeths, a must visit temple . best time to visit the temple is in evening during Aarti time around 7pm .",0.6369,5,4.73
2,Ujjain_Ujjain_District_Madhya_Pradesh,Kal_Bhairav_Temple,first time in my life I saw liquor being offered to God in the temple . flowers can also be offered . very popular among pilgrims and tourists and believed to be live .,0.6361,5,4.6
3,Ujjain_Ujjain_District_Madhya_Pradesh,Sandipani_Ashram,the Gurukul housed in Sandipani Muni ashram is famous because Lord Krishna with his brother Balram studied different Vidyas here .,0.0,3,4.52
4,Ujjain_Ujjain_District_Madhya_Pradesh,ISKCON_Ujjain_Temple,"ISKON is a international organisation devoted for worship of Lord Krishna . the temple houses the idols of Radha Madhana Mohan, Sri Krishna Balram and Sri Gauri Nitai dressed in vibrantly coloured dresses and beautiful jewelers .",0.8316,5,4.57
5,Ujjain_Ujjain_District_Madhya_Pradesh,Gadkalika_Temple,"the idol in the temple of Gadkalika, is supposed to have been worshipped by Kalidasa . the temple is considered as one of the Shati peethas and famous among tourists .",0.5719,5,4.45
6,Ujjain_Ujjain_District_Madhya_Pradesh,Chintaman_Ganesh_Temple,chintaman temple is a temple of god ganesha . entrance of temple is very narrow but despite of that there was a very long line of people to pray .,0.5423,5,4.64
7,Ujjain_Ujjain_District_Madhya_Pradesh,Ram_Ghat,"the Ram Ghat is one of the biggest pilgrim places in india . by the side of river Shipra , a sacred place where Hindus do believe Raja Ram performed the last rites of his father Dasharath.",0.0,3,4.28
8,Ujjain_Ujjain_District_Madhya_Pradesh,Bade_Ganeshji_Ka_Mandir,"beautiful temple of Lord Ganesha in a big statue , it's very near to the Mahakaleshwar temple .",0.5994,5,4.41
9,Ujjain_Ujjain_District_Madhya_Pradesh,Gopal_Mandir_Temple,"gopal mandir is a beautiful,clean and good architecture temple . the main door entrance believed to have been originally in the somnath temple which was looted by Mohamed of Gazni .",0.4404,4,4.59
10,Ujjain_Ujjain_District_Madhya_Pradesh,Ujjain_Simhasth_Kumbh,"the hotel rates were exorbitantly high during the kumbh, something like 7000/night whereas its 1000 during normal days . the place was too crowded but good arrangements were done .",0.6808,5,4.64
11,Ujjain_Ujjain_District_Madhya_Pradesh,Triveni_Ghat_Sri_Saneeshwara_Navagraha_Temple-Ujjain_Ujjain_District_Madhya_Prade.ht,the temple is famous for all nine grah gods . it is situated on triveni ghat on the banks of river shipra .,0.0,3,4.4
12,Ujjain_Ujjain_District_Madhya_Pradesh,Bhartrihari_Caves,the caves was supposed to have been inhabited by Bhartrihari some 2000 years ago . there are few steps to go down but the cave it self is very small .,0.0,3,3.89
13,Ujjain_Ujjain_District_Madhya_Pradesh,Vikramaditya_The_Great_Memorial_Statue,the place is a memorial and worship place devoted to the king vikramaditya . a brass made statue of king vikramaditya is the centre attraction . there is also a big sculpture of her 32 maharanis .,0.7845,5,4.85
14,Ujjain_Ujjain_District_Madhya_Pradesh,Jantar_Mantar,jantar mantar is located on the bank of river kshipra in ujjain . the observatory provides information about how decide time in ancient time .,0.0,3,4.26
15,Ujjain_Ujjain_District_Madhya_Pradesh,Siddhavat,siddhavat tree is a huge banyan tree and people came here for pooja and havans . one can spend hours here in meditation and pray and relux .,0.5574,5,4.27
16,Ujjain_Ujjain_District_Madhya_Pradesh,Patal_Bhairav_Temple,there are nine temples of bhairavars in nine different forms scattered around the city . devotees offer liquor to lord as a offering .,0.128,4,4.5
17,Ujjain_Ujjain_District_Madhya_Pradesh,Char_Dham_Mandir,chaar dham is a 15 year old temple situated at the back side of mahakaleshwar temple . apart from temple there is small spiritual exhibition is also there which you can visit by paying a nominal ticket fee .,0.0,3,4.31
18,Ujjain_Ujjain_District_Madhya_Pradesh,Bharat_Mata_Mandir,"Located within the compound of Shri Mahakal Bhakta Nivas, this is without doubt the most beautiful temple dedicated to mother India .",0.8613,5,4.45
19,Ujjain_Ujjain_District_Madhya_Pradesh,Kalidasa_Academy,the academy is dedicated to the work of Great Kalidas . every year there is kalidas national festival - plays are performed by various cultural groups across india .,0.9062,5,4.38
20,Ujjain_Ujjain_District_Madhya_Pradesh,Gomti_Kund,gomti kund is located at the outskirts of ujjain . it is believed that you actually feel stress free when you visit this place .,0.128,4,4.16
21,Ujjain_Ujjain_District_Madhya_Pradesh,Ram_Mandir,one of several temples along the shipra river ram ghat also a sightseeing place in ujjain . the 100 year old temple was reconstructed in the year 1974 .,0.0,3,4.3
22,Ujjain_Ujjain_District_Madhya_Pradesh,Chaubis_Khamba_Temple,this is one of the oldest temples in ujjain with 24 pillers . near the northern side of the entrance are two small temples dedicated to Mahalaya and Mahamaya goddess .,0.4588,4,4.26
23,Ujjain_Ujjain_District_Madhya_Pradesh,Vikram_University,Vikram University dedicated to King Vikramaditya is one of the first universities to have been established after independence in 1957 . the university offers a wide range of graduation courses .,0.4588,4,4.33
24,Ujjain_Ujjain_District_Madhya_Pradesh,Vikram_Kirti_Mandir_Museum,vikram kirti mandir museum tells about the history of the ujjain . it is a govt auditorium where lots of cultural events and activities has been organized .,0.0,3,4.16
25,Ujjain_Ujjain_District_Madhya_Pradesh,Ranmukteshwar_Temple,"Ranmukteshwar Temple is located very near from the main ujjain city . the temple is built under a banyan tree, more than 100 years old .",0.0,3,4.7
26,Ujjain_Ujjain_District_Madhya_Pradesh,Vikrant_Bhairav_Shrine,i am born and brought up in ujjain... we have been visiting this temple every sunday . Located near the Harsiddhi Mata temple it is a relatively new temple dedicated to king Vikramaditya .,0.4588,4,4.23
27,Ujjain_Ujjain_District_Madhya_Pradesh,Bhukhi_Mata_Temple,this temple is one of the temple of goddess dhumAvati . there always some feast (bhandara) aur Anushthaan happening almost every day .,0.0,3,4.14
28,Ujjain_Ujjain_District_Madhya_Pradesh,Sri_Sri_Radha_Madan_Mohan_Temple,this temple situated right on the Ram Ghat is hardly visited . Radha Madan Mohan temple is so beautiful that you won't feel like returning home .,0.5969,5,4.56
29,Ujjain_Ujjain_District_Madhya_Pradesh,Kalideh_Palace,the palace is built over a mound and gives a beautiful view of the surrounding area . there are 52 kunds in which there is no water .,0.4019,4,3.75
30,Ujjain_Ujjain_District_Madhya_Pradesh,Pir_Matsyendranath,the samadhi is decorated with flowers . its believed that he mastered 84 mahasiddhis (supernatural powers),0.0,3,3.93
31,Ujjain_Ujjain_District_Madhya_Pradesh,Nagarkot_ki_Rani_Temple,During navratri the temple is beautifully decorated and lots of people visit it . it is considered as the protected deity of the city .,0.765,5,4.25
32,Ujjain_Ujjain_District_Madhya_Pradesh,Shree_Chitragupta_Dham,this is one of the must visit temple in the city of ujjain dedicated to lord chitragupta . he has temples dedicated to him in some four cities in india . it is also a holy place .,0.7184,5,4.22
33,Ujjain_Ujjain_District_Madhya_Pradesh,Navlakhi_Eco_Tourism_Park,"an ecotourism park development with the help of MPEDB, BHOPAL with an objective to provide environmental spa to people near city . one can visit this area for mental calm, digital detox, calory burning and many more fun activities .",0.8221,5,4.0
34,Ujjain_Ujjain_District_Madhya_Pradesh,Shree_Jagdish_Mandir,Shree Jagdish Mandir is located in kartik chowk in ujjain . it is a small temple for the worship of lord jagdish .,0.296,4,4.17
35,Ujjain_Ujjain_District_Madhya_Pradesh,Anubhuti_Garden,its a small garden located close to kothi palace in ujjain . where you find accupressure pathway and other excercise instruments . its well maintained and clean .,0.5859,5,4.5
